,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
109,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137,,,,,,,,,,,,,,,,,,,,,
110,13355174,https://www.zillow.com/homedetails/1045-S-University-Blvd-Denver-CO-80209/13355174_zpid/,"$1,350,000","1045 S University Boulevard, Denver, CO 80209",1045 S University Boulevard,Denver,CO,80209,1335000,,,,,,,,,,,,,,,,,,,,,
111,337663761,https://www.zillow.com/homedetails/2637-W-23rd-Ave-Denver-CO-80211/337663761_zpid/,"$1,729,000","2637 W 23d Avenue, Denver, CO 80211",2637 W 23d Avenue,Denver,CO,80211,1645443,,,,,,,,,,,,,,,,,,,,,
112,13355287,https://www.zillow.com/homedetails/335-S-Pennsylvania-St-Denver-CO-80209/13355287_zpid/,"$980,000","335 S Pennsylvania Street, Denver, CO 80209",335 S Pennsylvania Street,Denver,CO,80209,939772,,,,,,,,,,,,,,,,,,,,,
113,337665097,https://www.zillow.com/homedetails/1284-N-Winona-Ct-Denver-CO-80204/337665097_zpid/,"$545,000","1284 Winona Court, Denver, CO 80204",1284 Winona Court,Denver,CO,80204,536652,,,,,,,,,,,,,,,,,,,,,
114,2086288417,https://www.zillow.com/homedetails/4777-Memphis-St-Denver-CO-80239/2086288417_zpid/,"$425,000","4777 Memphis Street, Denver, CO 80239",4777 Memphis Street,Denver,CO,80239,418621,,,,,,,,,,,,,,,,,,,,,
115,13325474,https://www.zillow.com/homedetails/1285-Colorado-Blvd-APT-3-Denver-CO-80206/13325474_zpid/,"$275,000","1285 Colorado Boulevard  Unit 3, Denver, CO 80206",1285 Colorado Boulevard  Unit 3,Denver,CO,80206,268400,,,,,,,,,,,,,,,,,,,,,
116,337913049,https://www.zillow.com/homedetails/2265-S-Monroe-St-Denver-CO-80210/337913049_zpid/,"$3,245,000","2265 S Monroe Street, Denver, CO 80210",2265 S Monroe Street,Denver,CO,80210,2706300,,,,,,,,,,,,,,,,,,,,,
117,13314136,https://www.zillow.com/homedetails/3025-Osceola-St-Denver-CO-80212/13314136_zpid/,"$800,000","3025 Osceola Street, Denver, CO 80212",3025 Osceola Street,Denver,CO,80212,800003,,,,,,,,,,,,,,,,,,,,,
118,13373602,https://www.zillow.com/homedetails/1674-S-Madison-St-Denver-CO-80210/13373602_zpid/,"$2,725,000","1674 S Madison Street, Denver, CO 80210",1674 S Madison Street,Denver,CO,80210,656300,,,,,,,,,,,,,,,,,,,,,
119,67456961,https://www.zillow.com/homedetails/85-N-Uinta-Way-UNIT-702-Denver-CO-80230/67456961_zpid/,"$380,000","85 Uinta Way  Unit 702, Denver, CO 80230",85 Uinta Way  Unit 702,Denver,CO,80230,375746,,,,,,,,,,,,,,,,,,,,,
120,13418787,https://www.zillow.com/homedetails/8060-E-Girard-Ave-APT-411-Denver-CO-80231/13418787_zpid/,"$229,900","8060 E Girard Avenue  Unit 411, Denver, CO 80231",8060 E Girard Avenue  Unit 411,Denver,CO,80231,229032,,,,,,,,,,,,,,,,,,,,,
121,13295560,https://www.zillow.com/homedetails/3820-N-Winona-Ct-Denver-CO-80212/13295560_zpid/,"$850,000","3820 Winona Court, Denver, CO 80212",3820 Winona Court,Denver,CO,80212,858900,,,,,,,,,,,,,,,,,,,,,
122,13376349,https://www.zillow.com/homedetails/1939-S-Downing-St-Denver-CO-80210/13376349_zpid/,"$700,000","1939 S Downing Street, Denver, CO 80210",1939 S Downing Street,Denver,CO,80210,724500,,,,,,,,,,,,,,,,,,,,,
123,2080868508,https://www.zillow.com/homedetails/3082-Umatilla-St-UNIT-D-Denver-CO-80211/2080868508_zpid/,"$579,900","3082 Umatilla Street  Unit D, Denver, CO 80211",3082 Umatilla Street  Unit D,Denver,CO,80211,571661,,,,,,,,,,,,,,,,,,,,,
124,13290452,https://www.zillow.com/homedetails/1554-N-Ulster-St-Denver-CO-80220/13290452_zpid/,"$520,000","1554 Ulster Street, Denver, CO 80220",1554 Ulster Street,Denver,CO,80220,504903,,,,,,,,,,,,,,,,,,,,,
125,13343966,https://www.zillow.com/homedetails/151-W-2nd-Ave-Denver-CO-80223/13343966_zpid/,"$825,000","151 W 2nd Avenue, Denver, CO 80223",151 W 2nd Avenue,Denver,CO,80223,819270,,,,,,,,,,,,,,,,,,,,,
126,130246980,https://www.zillow.com/homedetails/4800-W-11th-Ave-Denver-CO-80204/130246980_zpid/,"$1,275,000","4800 W 11th Avenue, Denver, CO 80204",4800 W 11th Avenue,Denver,CO,80204,839800,,,,,,,,,,,,,,,,,,,,,
127,13352090,https://www.zillow.com/homedetails/325-S-Race-St-Denver-CO-80209/13352090_zpid/,"$3,495,000","325 S Race Street, Denver, CO 80209",325 S Race Street,Denver,CO,80209,3404220,,,,,,,,,,,,,,,,,,,,,
128,13403178,https://www.zillow.com/homedetails/381-S-Leyden-St-Denver-CO-80224/13403178_zpid/,"$550,000","381 S Leyden Street, Denver, CO 80224",381 S Leyden Street,Denver,CO,80224,559800,,,,,,,,,,,,,,,,,,,,,
129,13344930,https://www.zillow.com/homedetails/52-N-Logan-St-Denver-CO-80203/13344930_zpid/,"$599,000","52 N Logan Street, Denver, CO 80203",52 N Logan Street,Denver,CO,80203,597979,,,,,,,,,,,,,,,,,,,,,
130,13367859,https://www.zillow.com/homedetails/1860-W-Gunnison-Pl-Denver-CO-80223/13367859_zpid/,"$399,000","1860 W Gunnison Place, Denver, CO 80223",1860 W Gunnison Place,Denver,CO,80223,391100,,,,,,,,,,,,,,,,,,,,,
131,13381057,https://www.zillow.com/homedetails/2655-S-Green-Ct-Denver-CO-80219/13381057_zpid/,"$339,900","2655 S Green Court, Denver, CO 80219",2655 S Green Court,Denver,CO,80219,339900,,,,,,,,,,,,,,,,,,,,,
132,13301139,https://www.zillow.com/homedetails/4718-Vine-St-Denver-CO-80216/13301139_zpid/,"$489,900","4718 Vine Street, Denver, CO 80216",4718 Vine Street,Denver,CO,80216,484456,,,,,,,,,,,,,,,,,,,,,
133,2060829224,https://www.zillow.com/homedetails/2197-S-Bannock-St-Denver-CO-80223/2060829224_zpid/,"$775,000","2197 S Bannock Street, Denver, CO 80223",2197 S Bannock Street,Denver,CO,80223,,,,,,,,,,,,,,,,,,,,,,
134,13324643,https://www.zillow.com/homedetails/2913-S-Depew-St-Denver-CO-80227/13324643_zpid/,"$550,000","2913 S Depew Street, Denver, CO 80227",2913 S Depew Street,Denver,CO,80227,550000,,,,,,,,,,,,,,,,,,,,,
135,131677813,https://www.zillow.com/homedetails/9228-E-52nd-Dr-Denver-CO-80238/131677813_zpid/,"$799,000","9228 E 52nd Drive, Denver, CO 80238",9228 E 52nd Drive,Denver,CO,80238,722300,,,,,,,,,,,,,,,,,,,,,
136,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160,,,,,,,,,,,,,,,,,,,,,
137,245913032,https://www.zillow.com/homedetails/1326-Kalamath-St-Denver-CO-80204/245913032_zpid/,"$525,000","1326 Kalamath Street, Denver, CO 80204",1326 Kalamath Street,Denver,CO,80204,521911,,,,,,,,,,,,,,,,,,,,,
138,2060828902,https://www.zillow.com/homedetails/1251-1253-Lipan-St-Denver-CO-80204/2060828902_zpid/,"$750,000","1251-1253 Lipan Street, Denver, CO 80204",1251-1253 Lipan Street,Denver,CO,80204,,,,,,,,,,,,,,,,,,,,,,
139,13321011,https://www.zillow.com/homedetails/2122-N-Lafayette-St-Denver-CO-80205/13321011_zpid/,"$450,000","2122 N Lafayette Street, Denver, CO 80205",2122 N Lafayette Street,Denver,CO,80205,447400,,,,,,,,,,,,,,,,,,,,,
140,13315225,https://www.zillow.com/homedetails/2027-Meade-St-Denver-CO-80211/13315225_zpid/,"$1,360,000","2027 N Meade Street, Denver, CO 80211",2027 N Meade Street,Denver,CO,80211,1060000,,,,,,,,,,,,,,,,,,,,,
141,72293838,https://www.zillow.com/homedetails/3529-Quitman-St-Denver-CO-80212/72293838_zpid/,"$594,000","3529 N Quitman Street, Denver, CO 80212",3529 N Quitman Street,Denver,CO,80212,594004,,,,,,,,,,,,,,,,,,,,,
142,13326390,https://www.zillow.com/homedetails/1108-York-St-Denver-CO-80206/13326390_zpid/,"$825,000","1108 York Street, Denver, CO 80206",1108 York Street,Denver,CO,80206,814700,,,,,,,,,,,,,,,,,,,,,
143,121235830,https://www.zillow.com/homedetails/3868-N-Perry-St-Denver-CO-80212/121235830_zpid/,"$960,000","3868 Perry Street, Denver, CO 80212",3868 Perry Street,Denver,CO,80212,950200,,,,,,,,,,,,,,,,,,,,,
144,13334224,https://www.zillow.com/homedetails/642-N-Logan-St-Denver-CO-80203/13334224_zpid/,"$675,000","642 N Logan Street, Denver, CO 80203",642 N Logan Street,Denver,CO,80203,670143,,,,,,,,,,,,,,,,,,,,,
145,13285353,https://www.zillow.com/homedetails/2055-Forest-St-Denver-CO-80207/13285353_zpid/,"$2,225,000","2055 Forest Street, Denver, CO 80207",2055 Forest Street,Denver,CO,80207,2190769,,,,,,,,,,,,,,,,,,,,,
146,13346105,https://www.zillow.com/homedetails/555-N-Humboldt-St-Denver-CO-80218/13346105_zpid/,"$925,000","555 N Humboldt Street, Denver, CO 80218",555 N Humboldt Street,Denver,CO,80218,925000,,,,,,,,,,,,,,,,,,,,,
147,13325522,https://www.zillow.com/homedetails/1271-Jackson-St-Denver-CO-80206/13325522_zpid/,"$699,900","1271 Jackson Street, Denver, CO 80206",1271 Jackson Street,Denver,CO,80206,694700,,,,,,,,,,,,,,,,,,,,,
148,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300,,,,,,,,,,,,,,,,,,,,,
149,13428935,https://www.zillow.com/homedetails/4356-W-Grand-Ave-Denver-CO-80123/13428935_zpid/,"$586,000","4356 W Grand Avenue, Littleton, CO 80123",4356 W Grand Avenue,Denver,CO,80123,591400,,,,,,,,,,,,,,,,,,,,,
150,13354188,https://www.zillow.com/homedetails/932-S-Franklin-St-Denver-CO-80209/13354188_zpid/,"$5,300,000","932 S Franklin Street, Denver, CO 80209",932 S Franklin Street,Denver,CO,80209,5291100,,,,,,,,,,,,,,,,,,,,,
151,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300,,,,,,,,,,,,,,,,,,,,,
152,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000,,,,,,,,,,,,,,,,,,,,,
153,58683818,https://www.zillow.com/homedetails/2618-Central-Park-Blvd-Denver-CO-80238/58683818_zpid/,"$600,000","2618 Central Park Boulevard, Denver, CO 80238",2618 Central Park Boulevard,Denver,CO,80238,591800,,,,,,,,,,,,,,,,,,,,,
154,13325072,https://www.zillow.com/homedetails/3236-S-Newland-St-Denver-CO-80227/13325072_zpid/,"$585,000","3236 S Newland Street, Denver, CO 80227",3236 S Newland Street,Denver,CO,80227,585005,,,,,,,,,,,,,,,,,,,,,
155,13355505,https://www.zillow.com/homedetails/485-S-Logan-St-APT-10-Denver-CO-80209/13355505_zpid/,"$265,000","485 S Logan Street  Unit 10, Denver, CO 80209",485 S Logan Street  Unit 10,Denver,CO,80209,265000,,,,,,,,,,,,,,,,,,,,,
156,13351636,https://www.zillow.com/homedetails/710-S-Jackson-St-Denver-CO-80209/13351636_zpid/,"$4,299,000","710 S Jackson Street, Denver, CO 80209",710 S Jackson Street,Denver,CO,80209,4331323,,,,,,,,,,,,,,,,,,,,,
157,109686127,https://www.zillow.com/homedetails/594-S-Grant-St-Denver-CO-80209/109686127_zpid/,"$1,495,000","594 S Grant Street, Denver, CO 80209",594 S Grant Street,Denver,CO,80209,1173500,,,,,,,,,,,,,,,,,,,,,
158,58684813,https://www.zillow.com/homedetails/4740-W-37th-Ave-UNIT-24-Denver-CO-80212/58684813_zpid/,"$500,000","4740 W 37th Avenue  Unit 24, Denver, CO 80212",4740 W 37th Avenue  Unit 24,Denver,CO,80212,500001,,,,,,,,,,,,,,,,,,,,,
159,2060831747,https://www.zillow.com/homedetails/7009-E-Girard-Ave-C4-Denver-CO-80224/2060831747_zpid/,"$500,000","7009 E Girard Avenue  Unit C-4, Denver, CO 80224",7009 E Girard Avenue  Unit C-4,Denver,CO,80224,,,,,,,,,,,,,,,,,,,,,,
160,13372384,https://www.zillow.com/homedetails/1110-S-Elizabeth-St-Denver-CO-80210/13372384_zpid/,"$900,000","1110 S Elizabeth Street, Denver, CO 80210",1110 S Elizabeth Street,Denver,CO,80210,900000,,,,,,,,,,,,,,,,,,,,,
161,13395919,https://www.zillow.com/homedetails/35-S-Grape-St-Denver-CO-80246/13395919_zpid/,"$4,250,000","35 S Grape Street, Denver, CO 80246",35 S Grape Street,Denver,CO,80246,4184600,,,,,,,,,,,,,,,,,,,,,
162,13319941,https://www.zillow.com/homedetails/2415-N-Williams-St-Denver-CO-80205/13319941_zpid/,"$1,185,000","2415 N Williams Street, Denver, CO 80205",2415 N Williams Street,Denver,CO,80205,1178028,,,,,,,,,,,,,,,,,,,,,
163,13324376,https://www.zillow.com/homedetails/3067-S-Golden-Way-Denver-CO-80227/13324376_zpid/,"$565,500","3067 S Golden Way, Denver, CO 80227",3067 S Golden Way,Denver,CO,80227,565003,,,,,,,,,,,,,,,,,,,,,
164,67449718,https://www.zillow.com/homedetails/3515-S-Hillcrest-Dr-APT-1-Denver-CO-80237/67449718_zpid/,"$400,000","3515 S Hillcrest Drive  Unit 1, Denver, CO 80237",3515 S Hillcrest Drive  Unit 1,Denver,CO,80237,397646,,,,,,,,,,,,,,,,,,,,,
165,13283847,https://www.zillow.com/homedetails/2855-Albion-St-Denver-CO-80207/13283847_zpid/,"$600,000","2855 Albion Street, Denver, CO 80207",2855 Albion Street,Denver,CO,80207,641100,,,,,,,,,,,,,,,,,,,,,
166,118267750,https://www.zillow.com/homedetails/18241-E-47th-Dr-Denver-CO-80249/118267750_zpid/,"$580,000","18241 E 47th Drive, Denver, CO 80249",18241 E 47th Drive,Denver,CO,80249,573614,,,,,,,,,,,,,,,,,,,,,
167,318397107,https://www.zillow.com/homedetails/4755-E-Iliff-Ave-Denver-CO-80222/318397107_zpid/,"$599,000","4755 E Iliff Avenue, Denver, CO 80222",4755 E Iliff Avenue,Denver,CO,80222,592246,,,,,,,,,,,,,,,,,,,,,
168,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003,,,,,,,,,,,,,,,,,,,,,
169,13288533,https://www.zillow.com/homedetails/1744-Krameria-St-Denver-CO-80220/13288533_zpid/,"$1,695,000","1744 Krameria Street, Denver, CO 80220",1744 Krameria Street,Denver,CO,80220,1675897,,,,,,,,,,,,,,,,,,,,,
170,2061887217,https://www.zillow.com/homedetails/1235-Martin-Luther-King-Blvd-Denver-CO-80205/2061887217_zpid/,"$599,900","1235 Martin Luther King Boulevard, Denver, CO 80205",1235 Martin Luther King Boulevard,Denver,CO,80205,,,,,,,,,,,,,,,,,,,,,,
171,337912854,https://www.zillow.com/homedetails/475-N-Galapago-St-2-Denver-CO-80204/337912854_zpid/,"$599,900","475 N Galapago Street  Unit 2, Denver, CO 80204",475 N Galapago Street  Unit 2,Denver,CO,80204,593059,,,,,,,,,,,,,,,,,,,,,
172,13326119,https://www.zillow.com/homedetails/1327-Fillmore-St-Denver-CO-80206/13326119_zpid/,"$946,500","1327 Fillmore Street, Denver, CO 80206",1327 Fillmore Street,Denver,CO,80206,946502,,,,,,,,,,,,,,,,,,,,,
173,13314549,https://www.zillow.com/homedetails/2610-N-Raleigh-St-Denver-CO-80212/13314549_zpid/,"$945,000","2610 Raleigh Street, Denver, CO 80212",2610 Raleigh Street,Denver,CO,80212,945001,,,,,,,,,,,,,,,,,,,,,
174,13335338,https://www.zillow.com/homedetails/727-Kalamath-St-Denver-CO-80204/13335338_zpid/,"$720,000","727 Kalamath Street, Denver, CO 80204",727 Kalamath Street,Denver,CO,80204,720004,,,,,,,,,,,,,,,,,,,,,
175,13333113,https://www.zillow.com/homedetails/930-Acoma-St-UNIT-208-Denver-CO-80204/13333113_zpid/,"$499,500","930 Acoma Street  Unit 208, Denver, CO 80204",930 Acoma Street  Unit 208,Denver,CO,80204,489985,,,,,,,,,,,,,,,,,,,,,
176,13317972,https://www.zillow.com/homedetails/1499-Blake-St-APT-3B-Denver-CO-80202/13317972_zpid/,"$499,500","1499 Blake Street  Unit 3b, Denver, CO 80202",1499 Blake Street  Unit 3b,Denver,CO,80202,491033,,,,,,,,,,,,,,,,,,,,,
177,13307896,https://www.zillow.com/homedetails/2000-Little-Raven-St-UNIT-5B-Denver-CO-80202/13307896_zpid/,"$1,999,000","2000 Little Raven Street  Unit 5b, Denver, CO 80202",2000 Little Raven Street  Unit 5b,Denver,CO,80202,1549500,,,,,,,,,,,,,,,,,,,,,
178,13373999,https://www.zillow.com/homedetails/1920-S-Adams-St-Denver-CO-80210/13373999_zpid/,"$975,000","1920 S Adams Street, Denver, CO 80210",1920 S Adams Street,Denver,CO,80210,958474,,,,,,,,,,,,,,,,,,,,,
179,67456061,https://www.zillow.com/homedetails/9074-E-29th-Pl-Denver-CO-80238/67456061_zpid/,"$725,000","9074 E 29th Place, Denver, CO 80238",9074 E 29th Place,Denver,CO,80238,713846,,,,,,,,,,,,,,,,,,,,,
180,13429600,https://www.zillow.com/homedetails/5690-W-Lehigh-Ave-Denver-CO-80235/13429600_zpid/,"$619,000","5690 W Lehigh Avenue, Denver, CO 80235",5690 W Lehigh Avenue,Denver,CO,80235,615100,,,,,,,,,,,,,,,,,,,,,
181,13346826,https://www.zillow.com/homedetails/445-N-Washington-St-Denver-CO-80203/13346826_zpid/,"$878,500","445 Washington Street, Denver, CO 80203",445 Washington Street,Denver,CO,80203,794000,,,,,,,,,,,,,,,,,,,,,
182,13357367,https://www.zillow.com/homedetails/2250-W-Center-Ave-Denver-CO-80223/13357367_zpid/,"$500,000","2250 W Center Avenue, Denver, CO 80223",2250 W Center Avenue,Denver,CO,80223,536300,,,,,,,,,,,,,,,,,,,,,
183,108862440,https://www.zillow.com/homedetails/891-14th-St-UNIT-2206-Denver-CO-80202/108862440_zpid/,"$479,900","891 14th Street  Unit 2206, Denver, CO 80202",891 14th Street  Unit 2206,Denver,CO,80202,501800,,,,,,,,,,,,,,,,,,,,,
184,2060976596,https://www.zillow.com/homedetails/2235-Newton-St-Denver-CO-80211/2060976596_zpid/,"$790,000","2235 Newton Street, Denver, CO 80211",2235 Newton Street,Denver,CO,80211,,,,,,,,,,,,,,,,,,,,,,
185,13298912,https://www.zillow.com/homedetails/2126-W-47th-Ave-Denver-CO-80211/13298912_zpid/,"$639,000","2126 W 47th Avenue, Denver, CO 80211",2126 W 47th Avenue,Denver,CO,80211,627381,,,,,,,,,,,,,,,,,,,,,
186,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600,,,,,,,,,,,,,,,,,,,,,
187,13323532,https://www.zillow.com/homedetails/2735-S-Ames-Way-Denver-CO-80227/13323532_zpid/,"$475,000","2735 S Ames Way, Denver, CO 80227",2735 S Ames Way,Denver,CO,80227,475000,,,,,,,,,,,,,,,,,,,,,
188,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200,,,,,,,,,,,,,,,,,,,,,
189,13304428,https://www.zillow.com/homedetails/3330-E-30th-Ave-Denver-CO-80205/13304428_zpid/,"$515,000","3330 E 30th Avenue, Denver, CO 80205",3330 E 30th Avenue,Denver,CO,80205,503716,,,,,,,,,,,,,,,,,,,,,
190,58296165,https://www.zillow.com/homedetails/1415-N-Washington-St-APT-202-Denver-CO-80203/58296165_zpid/,"$440,000","1415 Washington Street  Unit 202, Denver, CO 80203",1415 Washington Street  Unit 202,Denver,CO,80203,436589,,,,,,,,,,,,,,,,,,,,,
191,58685040,https://www.zillow.com/homedetails/1590-Little-Raven-St-UNIT-901-Denver-CO-80202/58685040_zpid/,"$2,000,000","1590 Little Raven Street  Unit 901, Denver, CO 80202",1590 Little Raven Street  Unit 901,Denver,CO,80202,2178300,,,,,,,,,,,,,,,,,,,,,
192,13404448,https://www.zillow.com/homedetails/540-S-Forest-St-APT-5-202-Denver-CO-80246/13404448_zpid/,"$415,000","540 S Forest Street  Unit 5-202, Denver, CO 80246",540 S Forest Street  Unit 5-202,Denver,CO,80246,424700,,,,,,,,,,,,,,,,,,,,,
193,13378882,https://www.zillow.com/homedetails/2471-S-Galapago-St-Denver-CO-80223/13378882_zpid/,"$398,000","2471 S Galapago Street, Denver, CO 80223",2471 S Galapago Street,Denver,CO,80223,398001,,,,,,,,,,,,,,,,,,,,,
194,121235040,https://www.zillow.com/homedetails/1117-S-Grant-St-Denver-CO-80210/121235040_zpid/,"$1,469,000","1117 S Grant Street, Denver, CO 80210",1117 S Grant Street,Denver,CO,80210,,,,,,,,,,,,,,,,,,,,,,
195,13305058,https://www.zillow.com/homedetails/3411-N-Vine-St-Denver-CO-80205/13305058_zpid/,"$775,000","3411 N Vine Street, Denver, CO 80205",3411 N Vine Street,Denver,CO,80205,775000,,,,,,,,,,,,,,,,,,,,,
196,303877359,https://www.zillow.com/homedetails/3955-N-Inca-St-Denver-CO-80211/303877359_zpid/,"$625,000","3955 Inca Street, Denver, CO 80211",3955 Inca Street,Denver,CO,80211,622433,,,,,,,,,,,,,,,,,,,,,
197,13363966,https://www.zillow.com/homedetails/1665-S-Tennyson-St-Denver-CO-80219/13363966_zpid/,"$449,900","1665 S Tennyson Street, Denver, CO 80219",1665 S Tennyson Street,Denver,CO,80219,411500,,,,,,,,,,,,,,,,,,,,,
198,13306606,https://www.zillow.com/homedetails/2828-N-Lafayette-St-Denver-CO-80205/13306606_zpid/,"$1,150,000","2828 N Lafayette Street, Denver, CO 80205",2828 N Lafayette Street,Denver,CO,80205,1103884,,,,,,,,,,,,,,,,,,,,,
199,13431435,https://www.zillow.com/homedetails/4965-S-Independence-Way-Denver-CO-80123/13431435_zpid/,"$485,000","4965 S Independence Way, Denver, CO 80123",4965 S Independence Way,Denver,CO,80123,485001,,,,,,,,,,,,,,,,,,,,,
200,13285736,https://www.zillow.com/homedetails/2320-Clermont-St-Denver-CO-80207/13285736_zpid/,"$1,095,000","2320 Clermont Street, Denver, CO 80207",2320 Clermont Street,Denver,CO,80207,1093300,,,,,,,,,,,,,,,,,,,,,
201,13343790,https://www.zillow.com/homedetails/614-W-4th-Ave-Denver-CO-80223/13343790_zpid/,"$495,000","614 W 4th Avenue, Denver, CO 80223",614 W 4th Avenue,Denver,CO,80223,492100,,,,,,,,,,,,,,,,,,,,,
202,247388813,https://www.zillow.com/homedetails/3317-N-Bryant-St-Denver-CO-80211/247388813_zpid/,"$1,550,000","3317 Bryant Street, Denver, CO 80211",3317 Bryant Street,Denver,CO,80211,1550012,,,,,,,,,,,,,,,,,,,,,
203,13375139,https://www.zillow.com/homedetails/2644-S-Milwaukee-St-Denver-CO-80210/13375139_zpid/,"$3,925,000","2644 S Milwaukee Street, Denver, CO 80210",2644 S Milwaukee Street,Denver,CO,80210,3925008,,,,,,,,,,,,,,,,,,,,,
204,13318822,https://www.zillow.com/homedetails/1617-California-St-APT-5A-Denver-CO-80202/13318822_zpid/,"$549,000","1617 California Street  Unit 5a, Denver, CO 80202",1617 California Street  Unit 5a,Denver,CO,80202,539452,,,,,,,,,,,,,,,,,,,,,
205,13302575,https://www.zillow.com/homedetails/3801-N-Adams-St-Denver-CO-80205/13302575_zpid/,"$550,000","3801 Adams Street, Denver, CO 80205",3801 Adams Street,Denver,CO,80205,539100,,,,,,,,,,,,,,,,,,,,,
206,13045662,https://www.zillow.com/homedetails/7474-E-Arkansas-Ave-APT-2802-Denver-CO-80231/13045662_zpid/,"$395,000","7474 E Arkansas Avenue  Unit 2802, Denver, CO 80231",7474 E Arkansas Avenue  Unit 2802,Denver,CO,80231,394900,,,,,,,,,,,,,,,,,,,,,
